"product_id","brand","technology","resolution","support_HDR","screensize","week_id","sales","RRP","discount","marketing_expense","cost_shifter"
33,"Philips","OLED","1080p",1,"50-59",22,1310,849,0.17,4793.825449422,536.364573642398
34,"Philips","LCD","1080p",0,"50-59",22,1143,1049,0.19,4793.825449422,670.5624496824
35,"Philips","OLED","1080p",1,"40-49",22,1351,1399,0.17,4793.825449422,632.717187393953
36,"Philips","QLED","4k",0,"40-49",22,1398,1449,0.29,4793.825449422,596.824360532619
37,"Philips","LCD","1080p",0,"40-49",22,1222,1099,0.21,4793.825449422,570.963983258708
38,"Philips","OLED","1080p",0,"50-59",22,1257,799,0.06,4793.825449422,598.641863597965
39,"Philips","LCD","1080p",1,"60+",22,1303,1199,0.24,4793.825449422,595.652244121628
40,"Philips","LCD","4k",1,"50-59",22,1401,1199,0.18,4793.825449422,631.921964613273
1,"Samsung","OLED","1080p",0,"50-59",23,1212,849,0.28,2467.10671670735,533.735804788212
2,"Samsung","OLED","4k",1,"30-39",23,1234,899,0.12,2467.10671670735,588.554279299113
3,"Samsung","OLED","4k",0,"30-39",23,1206,749,0.16,2467.10671670735,442.889269176074
4,"Samsung","QLED","1080p",1,"60+",23,1352,1249,0.15,2467.10671670735,673.189266156806
5,"Samsung","OLED","4k",1,"50-59",23,1266,1099,0.27,2467.10671670735,591.167300376103
6,"Samsung","QLED","4k",0,"40-49",23,1223,1149,0.29,2467.10671670735,600.810771153617
7,"Samsung","QLED","4k",1,"40-49",23,927,749,0.23,2467.10671670735,648.567307215049
8,"Samsung","QLED","4k",1,"40-49",23,1283,1049,0.19,2467.10671670735,552.426001592417
9,"Samsung","OLED","1080p",0,"60+",23,1217,849,0.1,2467.10671670735,561.464228497759
10,"Samsung","LCD","1080p",0,"40-49",23,1231,1099,0.29,2467.10671670735,567.605798221486
11,"LG","QLED","4k",1,"40-49",23,1182,949,0.08,1900.78159049153,538.218464007724
12,"LG","QLED","1080p",0,"40-49",23,1128,1349,0.18,1900.78159049153,676.543916995381
13,"LG","LCD","4k",0,"50-59",23,1156,1099,0.15,1900.78159049153,584.885612318396
14,"LG","QLED","4k",0,"60+",23,1044,949,0.18,1900.78159049153,573.885654676833
15,"LG","OLED","1080p",1,"60+",23,1179,1149,0.09,1900.78159049153,628.26597303087
16,"LG","LCD","1080p",1,"40-49",23,1316,1549,0.28,1900.78159049153,563.457845523935
17,"LG","OLED","4k",0,"30-39",23,1133,1149,0.18,1900.78159049153,548.216186580477
18,"LG","OLED","4k",1,"40-49",23,1073,1099,0.29,1900.78159049153,605.320894753607
19,"LG","LCD","1080p",1,"40-49",23,1126,1299,0.21,1900.78159049153,601.74798599748
20,"LG","LCD","4k",0,"40-49",23,1370,1349,0.18,1900.78159049153,580.051565564467
21,"Sony","LCD","4k",0,"50-59",23,1421,1149,0.29,4663.89323584735,621.610170407795
22,"Sony","LCD","4k",0,"60+",23,1492,999,0.19,4663.89323584735,518.375032927543
23,"Sony","OLED","4k",1,"40-49",23,1219,799,0.1,4663.89323584735,599.694362592537
24,"Sony","QLED","1080p",1,"50-59",23,1468,999,0.18,4663.89323584735,643.394810070104
25,"Sony","OLED","4k",1,"40-49",23,1298,749,0.1,4663.89323584735,543.360744774696
26,"Sony","QLED","4k",1,"50-59",23,1678,999,0.08,4663.89323584735,493.053291437107
27,"Sony","LCD","4k",0,"60+",23,1545,1499,0.25,4663.89323584735,710.975268573257
28,"Sony","QLED","4k",0,"30-39",23,1525,1449,0.25,4663.89323584735,601.441598172719
29,"Sony","OLED","1080p",1,"50-59",23,1681,1449,0.28,4663.89323584735,589.591425717796
30,"Sony","QLED","1080p",1,"50-59",23,1293,799,0.23,4663.89323584735,646.920340805308
31,"Philips","LCD","4k",1,"50-59",23,1224,1249,0.3,3578.47327739,643.531110178299
32,"Philips","OLED","1080p",0,"30-39",23,1290,1599,0.27,3578.47327739,604.905854905614
33,"Philips","OLED","1080p",1,"50-59",23,1532,1199,0.15,3578.47327739,516.742925472085
34,"Philips","LCD","1080p",0,"50-59",23,1147,899,0.08,3578.47327739,545.044544894924
35,"Philips","OLED","1080p",1,"40-49",23,1294,1249,0.16,3578.47327739,610.405422244239
36,"Philips","QLED","4k",0,"40-49",23,1086,1299,0.26,3578.47327739,674.278299595537
37,"Philips","LCD","1080p",0,"40-49",23,879,899,0.17,3578.47327739,669.613998044044
38,"Philips","OLED","1080p",0,"50-59",23,1414,1149,0.09,3578.47327739,627.547845199791
39,"Philips","LCD","1080p",1,"60+",23,1021,1049,0.32,3578.47327739,578.951572125744
40,"Philips","LCD","4k",1,"50-59",23,1245,1599,0.29,3578.47327739,733.617860065709
1,"Samsung","OLED","1080p",0,"50-59",24,1744,1799,0.29,2416.20990261436,597.930478570706
2,"Samsung","OLED","4k",1,"30-39",24,1163,1049,0.08,2416.20990261436,701.085623251318
3,"Samsung","OLED","4k",0,"30-39",24,1172,949,0.11,2416.20990261436,584.309296480721
4,"Samsung","QLED","1080p",1,"60+",24,1102,749,0.15,2416.20990261436,599.191492891541
5,"Samsung","OLED","4k",1,"50-59",24,1373,1449,0.23,2416.20990261436,677.103041274245
6,"Samsung","QLED","4k",0,"40-49",24,1314,1299,0.28,2416.20990261436,652.768919522191
7,"Samsung","QLED","4k",1,"40-49",24,1139,949,0.26,2416.20990261436,620.262101408776
8,"Samsung","QLED","4k",1,"40-49",24,1289,949,0.17,2416.20990261436,519.203809809104
9,"Samsung","OLED","1080p",0,"60+",24,1627,1349,0.21,2416.20990261436,498.520093056353
10,"Samsung","LCD","1080p",0,"40-49",24,1415,1149,0.1,2416.20990261436,627.234503316651
11,"LG","QLED","4k",1,"40-49",24,1155,1149,0.32,3079.839582555,591.26042828718
12,"LG","QLED","1080p",0,"40-49",24,1318,1299,0.12,3079.839582555,667.028280520904
13,"LG","LCD","4k",0,"50-59",24,1158,949,0.08,3079.839582555,623.898469460405
14,"LG","QLED","4k",0,"60+",24,1259,1049,0.15,3079.839582555,568.412948502849
15,"LG","OLED","1080p",1,"60+",24,1144,999,0.27,3079.839582555,517.298644728364
16,"LG","LCD","1080p",1,"40-49",24,961,949,0.23,3079.839582555,700.464370745083
17,"LG","OLED","4k",0,"30-39",24,1297,1599,0.31,3079.839582555,632.522660669292
18,"LG","OLED","4k",1,"40-49",24,1197,1649,0.29,3079.839582555,751.317201952753
19,"LG","LCD","1080p",1,"40-49",24,1157,1049,0.19,3079.839582555,626.920134766675
20,"LG","LCD","4k",0,"40-49",24,1035,899,0.29,3079.839582555,616.938785625159
21,"Sony","LCD","4k",0,"50-59",24,1252,1249,0.24,1798.58026001602,611.891046169483
22,"Sony","LCD","4k",0,"60+",24,1355,1549,0.28,1798.58026001602,585.651326521022
23,"Sony","OLED","4k",1,"40-49",24,1133,849,0.15,1798.58026001602,484.362603507395
24,"Sony","QLED","1080p",1,"50-59",24,1104,949,0.13,1798.58026001602,661.239050104136
25,"Sony","OLED","4k",1,"40-49",24,1197,1099,0.18,1798.58026001602,578.377185632522
26,"Sony","QLED","4k",1,"50-59",24,1423,1299,0.22,1798.58026001602,585.959388381433
27,"Sony","LCD","4k",0,"60+",24,1232,1149,0.15,1798.58026001602,644.388756582858
28,"Sony","QLED","4k",0,"30-39",24,988,999,0.17,1798.58026001602,637.783770420669
29,"Sony","OLED","1080p",1,"50-59",24,1014,949,0.24,1798.58026001602,633.590268844255
30,"Sony","QLED","1080p",1,"50-59",24,1105,849,0.16,1798.58026001602,581.342263087974
31,"Philips","LCD","4k",1,"50-59",24,1099,799,0.07,2261.76480948925,505.492641293873
32,"Philips","OLED","1080p",0,"30-39",24,1033,1199,0.12,2261.76480948925,651.520104990067
33,"Philips","OLED","1080p",1,"50-59",24,1331,1499,0.25,2261.76480948925,556.689037057359
34,"Philips","LCD","1080p",0,"50-59",24,948,849,0.1,2261.76480948925,592.103935772621
35,"Philips","OLED","1080p",1,"40-49",24,1040,999,0.17,2261.76480948925,584.827062803984
36,"Philips","QLED","4k",0,"40-49",24,1171,1399,0.23,2261.76480948925,606.65362784841
37,"Philips","LCD","1080p",0,"40-49",24,943,1249,0.23,2261.76480948925,668.290623500152
38,"Philips","OLED","1080p",0,"50-59",24,905,999,0.22,2261.76480948925,632.009142893814
39,"Philips","LCD","1080p",1,"60+",24,1059,1149,0.12,2261.76480948925,611.855063679971
40,"Philips","LCD","4k",1,"50-59",24,1525,1799,0.24,2261.76480948925,624.020946654095
1,"Samsung","OLED","1080p",0,"50-59",25,1523,1499,0.11,1077.58680544794,644.306299146034
2,"Samsung","OLED","4k",1,"30-39",25,1137,1049,0.1,1077.58680544794,638.529274197207
3,"Samsung","OLED","4k",0,"30-39",25,1205,1049,0.24,1077.58680544794,505.282864979606
4,"Samsung","QLED","1080p",1,"60+",25,1263,1249,0.22,1077.58680544794,665.978603510096
5,"Samsung","OLED","4k",1,"50-59",25,977,1049,0.27,1077.58680544794,664.103736830049
6,"Samsung","QLED","4k",0,"40-49",25,1225,1299,0.2,1077.58680544794,585.305175667397
7,"Samsung","QLED","4k",1,"40-49",25,1306,1299,0.19,1077.58680544794,600.996237775308
8,"Samsung","QLED","4k",1,"40-49",25,1152,1349,0.26,1077.58680544794,633.702400871479
9,"Samsung","OLED","1080p",0,"60+",25,1217,1149,0.19,1077.58680544794,619.496255497877
10,"Samsung","LCD","1080p",0,"40-49",25,957,899,0.24,1077.58680544794,658.717838199959
11,"LG","QLED","4k",1,"40-49",25,1447,1349,0.24,4682.49267525971,612.60702023817
12,"LG","QLED","1080p",0,"40-49",25,1508,1199,0.18,4682.49267525971,570.630258864066
13,"LG","LCD","4k",0,"50-59",25,1383,849,0.15,4682.49267525971,545.60076477608
14,"LG","QLED","4k",0,"60+",25,1646,1499,0.26,4682.49267525971,574.677336164226
15,"LG","OLED","1080p",1,"60+",25,1589,1249,0.25,4682.49267525971,517.84293369831
16,"LG","LCD","1080p",1,"40-49",25,1426,1049,0.13,4682.49267525971,560.407672602927
17,"LG","OLED","4k",0,"30-39",25,1109,999,0.24,4682.49267525971,614.383152299129
18,"LG","OLED","4k",1,"40-49",25,1464,1499,0.28,4682.49267525971,662.734123965651
19,"LG","LCD","1080p",1,"40-49",25,1118,799,0.19,4682.49267525971,626.679847459703
20,"LG","LCD","4k",0,"40-49",25,1380,1199,0.12,4682.49267525971,687.37824732217
21,"Sony","LCD","4k",0,"50-59",25,1416,1349,0.3,2739.97102491558,553.27419017268
22,"Sony","LCD","4k",0,"60+",25,1176,1149,0.26,2739.97102491558,607.032949796678
23,"Sony","OLED","4k",1,"40-49",25,1286,1399,0.29,2739.97102491558,611.088115881116
24,"Sony","QLED","1080p",1,"50-59",25,1251,849,0.27,2739.97102491558,508.482780625017
25,"Sony","OLED","4k",1,"40-49",25,1081,849,0.08,2739.97102491558,635.625840309837
26,"Sony","QLED","4k",1,"50-59",25,1446,1049,0.11,2739.97102491558,575.957325164683
27,"Sony","LCD","4k",0,"60+",25,1320,999,0.13,2739.97102491558,625.101248324521
28,"Sony","QLED","4k",0,"30-39",25,1345,1249,0.18,2739.97102491558,652.66781925884
29,"Sony","OLED","1080p",1,"50-59",25,1153,949,0.29,2739.97102491558,613.781849673317
30,"Sony","QLED","1080p",1,"50-59",25,1066,749,0.19,2739.97102491558,593.84326629939
31,"Philips","LCD","4k",1,"50-59",25,1043,949,0.08,3129.46468312293,617.124815540287
32,"Philips","OLED","1080p",0,"30-39",25,939,849,0.12,3129.46468312293,577.056237904691
33,"Philips","OLED","1080p",1,"50-59",25,1316,1199,0.13,3129.46468312293,567.621463674343
34,"Philips","LCD","1080p",0,"50-59",25,1241,1149,0.14,3129.46468312293,608.409376782517
35,"Philips","OLED","1080p",1,"40-49",25,1020,1099,0.18,3129.46468312293,595.83443587541
36,"Philips","QLED","4k",0,"40-49",25,948,1199,0.21,3129.46468312293,708.626143761421
37,"Philips","LCD","1080p",0,"40-49",25,1239,1499,0.15,3129.46468312293,677.224426074951
38,"Philips","OLED","1080p",0,"50-59",25,1270,1399,0.27,3129.46468312293,632.644292298752
39,"Philips","LCD","1080p",1,"60+",25,1274,1399,0.15,3129.46468312293,578.070422659429
40,"Philips","LCD","4k",1,"50-59",25,1413,1349,0.18,3129.46468312293,621.489737524602
1,"Samsung","OLED","1080p",0,"50-59",26,1594,1149,0.14,4035.57553887367,567.03262437816
2,"Samsung","OLED","4k",1,"30-39",26,1366,1149,0.23,4035.57553887367,657.275519604333
3,"Samsung","OLED","4k",0,"30-39",26,1562,1549,0.12,4035.57553887367,704.597822390924
4,"Samsung","QLED","1080p",1,"60+",26,1591,1249,0.12,4035.57553887367,670.923396255716
5,"Samsung","OLED","4k",1,"50-59",26,1493,1049,0.29,4035.57553887367,531.139072392813
6,"Samsung","QLED","4k",0,"40-49",26,1447,1199,0.28,4035.57553887367,601.388701471129
7,"Samsung","QLED","4k",1,"40-49",26,1774,1649,0.27,4035.57553887367,567.397970623623
8,"Samsung","QLED","4k",1,"40-49",26,1644,1399,0.24,4035.57553887367,579.731621177509
9,"Samsung","OLED","1080p",0,"60+",26,1334,1049,0.3,4035.57553887367,590.970967047701
10,"Samsung","LCD","1080p",0,"40-49",26,1207,649,0.06,4035.57553887367,596.896085783062
11,"LG","QLED","4k",1,"40-49",26,1298,1649,0.28,3325.84021426737,665.960126080843
12,"LG","QLED","1080p",0,"40-49",26,1073,1049,0.1,3325.84021426737,698.369512248875
13,"LG","LCD","4k",0,"50-59",26,1188,1199,0.29,3325.84021426737,608.953955801277
14,"LG","QLED","4k",0,"60+",26,1068,999,0.3,3325.84021426737,643.969281922724
15,"LG","OLED","1080p",1,"60+",26,1594,1299,0.11,3325.84021426737,562.957105274003
16,"LG","LCD","1080p",1,"40-49",26,1232,1149,0.23,3325.84021426737,593.612002227411
17,"LG","OLED","4k",0,"30-39",26,988,849,0.15,3325.84021426737,647.9568245106
18,"LG","OLED","4k",1,"40-49",26,1347,1599,0.2,3325.84021426737,740.15771472203
19,"LG","LCD","1080p",1,"40-49",26,1127,1199,0.17,3325.84021426737,647.380251070487
20,"LG","LCD","4k",0,"40-49",26,1118,1099,0.26,3325.84021426737,635.966921248522
21,"Sony","LCD","4k",0,"50-59",26,1072,849,0.11,1148.14359787852,627.268829827012
22,"Sony","LCD","4k",0,"60+",26,1033,1099,0.1,1148.14359787852,637.403682994352
23,"Sony","OLED","4k",1,"40-49",26,1269,1299,0.1,1148.14359787852,636.840194751988
24,"Sony","QLED","1080p",1,"50-59",26,1238,1049,0.16,1148.14359787852,593.93936996076
25,"Sony","OLED","4k",1,"40-49",26,1030,949,0.12,1148.14359787852,615.625406924085
26,"Sony","QLED","4k",1,"50-59",26,1402,1099,0.1,1148.14359787852,517.354475337464
27,"Sony","LCD","4k",0,"60+",26,1378,1299,0.18,1148.14359787852,584.069077332534
28,"Sony","QLED","4k",0,"30-39",26,1263,1349,0.21,1148.14359787852,569.000897173189
29,"Sony","OLED","1080p",1,"50-59",26,1268,1199,0.18,1148.14359787852,603.56600055345
30,"Sony","QLED","1080p",1,"50-59",26,1023,849,0.1,1148.14359787852,579.207705912444
31,"Philips","LCD","4k",1,"50-59",26,1272,1199,0.15,3698.6179780215,629.804885333191
32,"Philips","OLED","1080p",0,"30-39",26,1043,1099,0.15,3698.6179780215,659.766718509518
33,"Philips","OLED","1080p",1,"50-59",26,904,649,0.27,3698.6179780215,555.260466924776
34,"Philips","LCD","1080p",0,"50-59",26,1208,1299,0.3,3698.6179780215,539.836612940051
35,"Philips","OLED","1080p",1,"40-49",26,1349,1249,0.17,3698.6179780215,601.671605374695
36,"Philips","QLED","4k",0,"40-49",26,1244,1449,0.3,3698.6179780215,620.750131277625
37,"Philips","LCD","1080p",0,"40-49",26,1207,1149,0.12,3698.6179780215,637.794356588064
38,"Philips","OLED","1080p",0,"50-59",26,1358,1049,0.17,3698.6179780215,550.862047403549
39,"Philips","LCD","1080p",1,"60+",26,1272,1149,0.15,3698.6179780215,573.036661809494
40,"Philips","LCD","4k",1,"50-59",26,1205,1249,0.31,3698.6179780215,639.610292268961
1,"Samsung","OLED","1080p",0,"50-59",27,1129,899,0.2,1630.47337625176,617.929038983091
2,"Samsung","OLED","4k",1,"30-39",27,1241,1249,0.27,1630.47337625176,579.764064156017
3,"Samsung","OLED","4k",0,"30-39",27,956,1199,0.27,1630.47337625176,656.193132725174
4,"Samsung","QLED","1080p",1,"60+",27,1274,1299,0.13,1630.47337625176,698.320584873785
5,"Samsung","OLED","4k",1,"50-59",27,1190,899,0.26,1630.47337625176,569.241970349198
6,"Samsung","QLED","4k",0,"40-49",27,1430,1399,0.14,1630.47337625176,644.000624724548
7,"Samsung","QLED","4k",1,"40-49",27,1354,1649,0.28,1630.47337625176,654.519022749162
8,"Samsung","QLED","4k",1,"40-49",27,1122,999,0.25,1630.47337625176,592.753934655192
9,"Samsung","OLED","1080p",0,"60+",27,1455,1499,0.25,1630.47337625176,593.883688962899
10,"Samsung","LCD","1080p",0,"40-49",27,1009,999,0.18,1630.47337625176,691.362858889188
11,"LG","QLED","4k",1,"40-49",27,888,1049,0.1,2046.00239079446,647.559318598579
12,"LG","QLED","1080p",0,"40-49",27,1147,1299,0.28,2046.00239079446,629.052133334771
13,"LG","LCD","4k",0,"50-59",27,1282,1249,0.14,2046.00239079446,619.254434158939
14,"LG","QLED","4k",0,"60+",27,1206,1299,0.21,2046.00239079446,589.518738154315
15,"LG","OLED","1080p",1,"60+",27,837,849,0.11,2046.00239079446,642.775160527677
16,"LG","LCD","1080p",1,"40-49",27,999,999,0.13,2046.00239079446,644.591300096127
17,"LG","OLED","4k",0,"30-39",27,991,1549,0.31,2046.00239079446,742.689182579413
18,"LG","OLED","4k",1,"40-49",27,1173,1149,0.1,2046.00239079446,620.463877037643
19,"LG","LCD","1080p",1,"40-49",27,1213,1599,0.32,2046.00239079446,585.377896861158
20,"LG","LCD","4k",0,"40-49",27,1087,1049,0.28,2046.00239079446,529.777343454002
21,"Sony","LCD","4k",0,"50-59",27,1274,1199,0.14,1629.6684583649,640.518914140731
22,"Sony","LCD","4k",0,"60+",27,1171,1199,0.23,1629.6684583649,581.01035901289
23,"Sony","OLED","4k",1,"40-49",27,1200,1099,0.26,1629.6684583649,532.305988196663
24,"Sony","QLED","1080p",1,"50-59",27,1247,1099,0.22,1629.6684583649,568.538253352088
25,"Sony","OLED","4k",1,"40-49",27,1141,949,0.15,1629.6684583649,605.928645213998
26,"Sony","QLED","4k",1,"50-59",27,1210,1099,0.19,1629.6684583649,571.011553953979
27,"Sony","LCD","4k",0,"60+",27,1413,1499,0.22,1629.6684583649,595.904692488516
28,"Sony","QLED","4k",0,"30-39",27,873,749,0.3,1629.6684583649,568.368987306069
29,"Sony","OLED","1080p",1,"50-59",27,1255,999,0.16,1629.6684583649,570.836826276803
30,"Sony","QLED","1080p",1,"50-59",27,1095,949,0.2,1629.6684583649,597.601030470579
31,"Philips","LCD","4k",1,"50-59",27,1423,1049,0.07,4428.78779675812,553.941798778999
32,"Philips","OLED","1080p",0,"30-39",27,1292,1149,0.15,4428.78779675812,585.482727985795
33,"Philips","OLED","1080p",1,"50-59",27,1070,549,0.13,4428.78779675812,529.598959015554
34,"Philips","LCD","1080p",0,"50-59",27,1314,899,0.1,4428.78779675812,501.822328566028
35,"Philips","OLED","1080p",1,"40-49",27,1605,1549,0.2,4428.78779675812,552.803436137345
36,"Philips","QLED","4k",0,"40-49",27,1302,1349,0.28,4428.78779675812,639.548930915854
37,"Philips","LCD","1080p",0,"40-49",27,1387,1499,0.25,4428.78779675812,620.453234230419
38,"Philips","OLED","1080p",0,"50-59",27,1415,1099,0.16,4428.78779675812,584.459561032435
39,"Philips","LCD","1080p",1,"60+",27,1356,1699,0.29,4428.78779675812,667.417781344215
40,"Philips","LCD","4k",1,"50-59",27,1250,1099,0.24,4428.78779675812,583.435403088492
1,"Samsung","OLED","1080p",0,"50-59",28,1416,1149,0.14,1449.10269975662,605.223536905705
2,"Samsung","OLED","4k",1,"30-39",28,1129,1349,0.31,1449.10269975662,604.097050021489
3,"Samsung","OLED","4k",0,"30-39",28,1156,1349,0.25,1449.10269975662,637.836704858648
4,"Samsung","QLED","1080p",1,"60+",28,1002,749,0.11,1449.10269975662,666.285797831923
5,"Samsung","OLED","4k",1,"50-59",28,1177,1099,0.28,1449.10269975662,652.806198531842
6,"Samsung","QLED","4k",0,"40-49",28,1271,1199,0.28,1449.10269975662,561.724228748209
7,"Samsung","QLED","4k",1,"40-49",28,1217,949,0.08,1449.10269975662,610.988399137499
8,"Samsung","QLED","4k",1,"40-49",28,1380,1349,0.26,1449.10269975662,559.69231042286
9,"Samsung","OLED","1080p",0,"60+",28,1175,1149,0.33,1449.10269975662,514.11716996758
10,"Samsung","LCD","1080p",0,"40-49",28,1211,1199,0.22,1449.10269975662,614.950614197388
11,"LG","QLED","4k",1,"40-49",28,1262,1549,0.29,2495.87758630514,620.907277186194
12,"LG","QLED","1080p",0,"40-49",28,1309,1149,0.17,2495.87758630514,559.523616336247
13,"LG","LCD","4k",0,"50-59",28,1129,1099,0.12,2495.87758630514,673.282299856381
14,"LG","QLED","4k",0,"60+",28,1329,1199,0.18,2495.87758630514,555.819794265206
15,"LG","OLED","1080p",1,"60+",28,1186,1349,0.27,2495.87758630514,649.087243841303
16,"LG","LCD","1080p",1,"40-49",28,1202,1449,0.28,2495.87758630514,631.844336114673
17,"LG","OLED","4k",0,"30-39",28,1178,1349,0.26,2495.87758630514,552.11920956841
18,"LG","OLED","4k",1,"40-49",28,1013,1249,0.26,2495.87758630514,682.280874151868
19,"LG","LCD","1080p",1,"40-49",28,984,849,0.21,2495.87758630514,593.913440760308
20,"LG","LCD","4k",0,"40-49",28,1333,1149,0.14,2495.87758630514,552.624171659497
21,"Sony","LCD","4k",0,"50-59",28,1370,749,0.16,3808.99011995643,551.072278075016
22,"Sony","LCD","4k",0,"60+",28,1417,1299,0.28,3808.99011995643,589.724155228454
23,"Sony","OLED","4k",1,"40-49",28,1306,949,0.14,3808.99011995643,564.345660259012
24,"Sony","QLED","1080p",1,"50-59",28,1665,1199,0.17,3808.99011995643,574.422600079389
25,"Sony","OLED","4k",1,"40-49",28,1630,1449,0.1,3808.99011995643,632.351515281397
26,"Sony","QLED","4k",1,"50-59",28,1410,999,0.21,3808.99011995643,588.103043632615
27,"Sony","LCD","4k",0,"60+",28,1459,1149,0.18,3808.99011995643,635.674501584925
28,"Sony","QLED","4k",0,"30-39",28,1376,1149,0.12,3808.99011995643,643.309188115778
29,"Sony","OLED","1080p",1,"50-59",28,1402,1099,0.18,3808.99011995643,689.732794643756
30,"Sony","QLED","1080p",1,"50-59",28,1451,949,0.15,3808.99011995643,572.339395294178
31,"Philips","LCD","4k",1,"50-59",28,1165,849,0.12,3228.04153244942,625.610885445347
32,"Philips","OLED","1080p",0,"30-39",28,876,649,0.15,3228.04153244942,500.080446630729
33,"Philips","OLED","1080p",1,"50-59",28,1103,849,0.13,3228.04153244942,565.218190043059
34,"Philips","LCD","1080p",0,"50-59",28,1174,999,0.09,3228.04153244942,566.485356362779
35,"Philips","OLED","1080p",1,"40-49",28,1088,1099,0.18,3228.04153244942,576.015533283285
36,"Philips","QLED","4k",0,"40-49",28,1086,949,0.16,3228.04153244942,617.764051590194
37,"Philips","LCD","1080p",0,"40-49",28,1086,1199,0.31,3228.04153244942,586.668468087472
38,"Philips","OLED","1080p",0,"50-59",28,1166,1199,0.26,3228.04153244942,640.220084223639
39,"Philips","LCD","1080p",1,"60+",28,1146,1049,0.26,3228.04153244942,566.371541341775
40,"Philips","LCD","4k",1,"50-59",28,999,1049,0.24,3228.04153244942,615.151748656262
1,"Samsung","OLED","1080p",0,"50-59",29,1481,949,0.07,3855.2547795698,516.080502241418
2,"Samsung","OLED","4k",1,"30-39",29,1459,1249,0.24,3855.2547795698,540.181206128565
3,"Samsung","OLED","4k",0,"30-39",29,1347,1049,0.21,3855.2547795698,611.008567739682
4,"Samsung","QLED","1080p",1,"60+",29,1647,1549,0.26,3855.2547795698,610.362967262235
5,"Samsung","OLED","4k",1,"50-59",29,1696,1399,0.25,3855.2547795698,592.551030905233
6,"Samsung","QLED","4k",0,"40-49",29,1456,799,0.11,3855.2547795698,497.744519688198
7,"Samsung","QLED","4k",1,"40-49",29,1242,1099,0.21,3855.2547795698,691.657834546301
8,"Samsung","QLED","4k",1,"40-49",29,1599,1099,0.11,3855.2547795698,574.828176266091
9,"Samsung","OLED","1080p",0,"60+",29,1461,1349,0.32,3855.2547795698,660.661741428664
10,"Samsung","LCD","1080p",0,"40-49",29,1460,999,0.16,3855.2547795698,537.504920215921
11,"LG","QLED","4k",1,"40-49",29,1285,1099,0.09,3254.155613482,565.694588169604
12,"LG","QLED","1080p",0,"40-49",29,1254,1249,0.18,3254.155613482,680.178550202977
13,"LG","LCD","4k",0,"50-59",29,1234,999,0.2,3254.155613482,571.398349543144
14,"LG","QLED","4k",0,"60+",29,1072,1049,0.2,3254.155613482,604.522789747435
15,"LG","OLED","1080p",1,"60+",29,1274,1199,0.19,3254.155613482,603.776758397015
16,"LG","LCD","1080p",1,"40-49",29,1253,1249,0.23,3254.155613482,597.529617318662
17,"LG","OLED","4k",0,"30-39",29,1102,1149,0.17,3254.155613482,675.877904142584
18,"LG","OLED","4k",1,"40-49",29,1364,1199,0.16,3254.155613482,627.539944197489
19,"LG","LCD","1080p",1,"40-49",29,1084,899,0.18,3254.155613482,569.594415912423
20,"LG","LCD","4k",0,"40-49",29,1483,1599,0.28,3254.155613482,566.671006866955
21,"Sony","LCD","4k",0,"50-59",29,1322,1099,0.26,3960.31372901052,680.696081291815
22,"Sony","LCD","4k",0,"60+",29,1572,1599,0.28,3960.31372901052,583.322125185749
23,"Sony","OLED","4k",1,"40-49",29,1395,1149,0.25,3960.31372901052,537.71973791335
24,"Sony","QLED","1080p",1,"50-59",29,1499,1049,0.14,3960.31372901052,599.299694950104
25,"Sony","OLED","4k",1,"40-49",29,1249,999,0.25,3960.31372901052,626.005194210289
26,"Sony","QLED","4k",1,"50-59",29,1631,1249,0.27,3960.31372901052,499.452498177949
27,"Sony","LCD","4k",0,"60+",29,1705,1399,0.25,3960.31372901052,543.047537188007
28,"Sony","QLED","4k",0,"30-39",29,1220,899,0.11,3960.31372901052,628.895455622386
29,"Sony","OLED","1080p",1,"50-59",29,1550,1299,0.2,3960.31372901052,617.961479375828
30,"Sony","QLED","1080p",1,"50-59",29,1665,1249,0.18,3960.31372901052,518.213137508452
31,"Philips","LCD","4k",1,"50-59",29,1198,1499,0.17,1377.57261376828,657.362296479908
32,"Philips","OLED","1080p",0,"30-39",29,687,1099,0.18,1377.57261376828,676.796858896833
33,"Philips","OLED","1080p",1,"50-59",29,847,1299,0.3,1377.57261376828,738.34804821069
34,"Philips","LCD","1080p",0,"50-59",29,947,1099,0.22,1377.57261376828,568.702053196363
35,"Philips","OLED","1080p",1,"40-49",29,876,1149,0.23,1377.57261376828,551.104055814394
36,"Philips","QLED","4k",0,"40-49",29,854,949,0.25,1377.57261376828,543.314690280989
37,"Philips","LCD","1080p",0,"40-49",29,726,999,0.13,1377.57261376828,643.39315830267
38,"Philips","OLED","1080p",0,"50-59",29,1129,1299,0.09,1377.57261376828,678.470441377091
39,"Philips","LCD","1080p",1,"60+",29,965,1199,0.2,1377.57261376828,651.809875351241
40,"Philips","LCD","4k",1,"50-59",29,1123,1399,0.23,1377.57261376828,605.760902372726
1,"Samsung","OLED","1080p",0,"50-59",30,1393,849,0.12,2780.87580949068,507.065420716685
2,"Samsung","OLED","4k",1,"30-39",30,1388,1099,0.07,2780.87580949068,565.17819298036
3,"Samsung","OLED","4k",0,"30-39",30,1422,949,0.25,2780.87580949068,425.295927145928
